SUB_ID,Age,Gender,Policy_Status,Region
6253,65,Female,Active,East
6254,59,Female,Inactive,East
6255,27,Male,Active,North
6256,73,Female,Active,North
6257,68,Female,Inactive,West
6258,64,Female,Active,East
6259,50,Female,Active,East
6260,40,Male,Active,North
6261,51,Female,Active,North
6262,33,Male,Inactive,North
6263,40,Female,Active,North
6264,68,Female,Active,South
6265,18,Male,Inactive,East
6266,63,Male,Active,West
6267,39,Male,Inactive,South
6268,65,Male,Active,East
6269,50,Male,Active,West
6270,58,Female,Active,South
6271,36,Female,Active,East
6272,52,Female,Active,West
6273,71,Male,Active,South
6274,59,Male,Active,South
6275,42,Male,Active,West
6276,67,Female,Active,West
6277,42,Female,Active,North
6278,72,Female,Active,South
6279,51,Male,Inactive,North
6280,60,Female,Active,North
6281,43,Female,Active,East
6282,68,Male,Active,North
6283,72,Male,Active,North
6284,57,Male,Active,South
6285,54,Female,Active,East
6286,23,Male,Active,South
6287,83,Male,Active,East
6288,50,Female,Active,South
6289,54,Female,Inactive,South
6290,93,Male,Active,North
6291,58,Female,Active,West
6292,35,Male,Active,West
6293,54,Female,Inactive,West
6294,67,Male,Active,South
6295,46,Female,Active,South
6296,47,Female,Active,North
6297,36,Female,Active,West
6298,27,Male,Active,South
6299,51,Male,Active,East
6300,31,Female,Active,East
6301,87,Female,Inactive,North
6302,36,Male,Active,North
6303,49,Male,Active,East
6304,58,Female,Active,South
6305,59,Female,Inactive,East
6306,43,Female,Active,North
6307,59,Female,Active,West
6308,66,Female,Inactive,North
6309,39,Female,Active,East
6310,77,Male,Active,West
6311,53,Male,Active,North
6312,38,Male,Active,West
6313,38,Male,Active,West
6314,37,Male,Inactive,West
6315,76,Female,Active,East
6316,73,Female,Active,South
6317,63,Female,Active,West
6318,44,Female,Active,South
6319,87,Female,Active,West
6320,40,Male,Active,North
6321,44,Male,Active,West
6322,64,Male,Active,North
6323,77,Male,Active,East
6324,23,Female,Active,West
6325,61,Male,Active,West
6326,44,Male,Active,South
6327,37,Male,Active,West
6328,61,Female,Active,East
6329,48,Female,Inactive,South
6330,57,Male,Active,West
6331,23,Male,Active,North
6332,61,Male,Active,North
6333,72,Male,Active,South
6334,36,Female,Active,West
6335,41,Male,Inactive,North
6336,65,Male,Active,East
6337,74,Male,Active,West
6338,63,Female,Inactive,East
6339,74,Female,Active,North
6340,21,Female,Active,North
6341,40,Female,Active,East
6342,60,Male,Active,South
6343,60,Female,Active,North
6344,52,Female,Active,East
6345,41,Female,Inactive,North
6346,53,Male,Active,West
6347,35,Female,Active,East
6348,44,Female,Active,North
6349,28,Male,Active,North
6350,33,Female,Inactive,South
6351,55,Male,Active,South
6352,68,Female,Active,North
6353,45,Female,Active,South
6354,50,Male,Active,West
6355,79,Male,Active,West
6356,31,Female,Active,North
6357,40,Female,Inactive,West
6358,55,Male,Active,North
6359,50,Female,Active,West
6360,60,Female,Active,West
6361,49,Other,Active,North
6362,75,Female,Active,North
6363,57,Female,Active,North
6364,71,Male,Active,East
6365,54,Female,Active,West
6366,39,Female,Inactive,West
6367,64,Male,Inactive,West
6368,61,Female,Inactive,South
6369,48,Female,Active,North
6370,37,Female,Active,West
6371,33,Female,Inactive,East
6372,47,Male,Inactive,South
6373,47,Male,Active,East
6374,53,Female,Active,East
6375,53,Male,Active,North
6376,50,Male,Active,West
6377,41,Female,Inactive,South
6378,68,Female,Active,North
6379,70,Male,Inactive,East
6380,70,Female,Inactive,North
6381,64,Female,Active,South
6382,60,Male,Active,East
6383,95,Female,Inactive,West
6384,64,Male,Active,West
6385,47,Male,Active,North
6386,34,Male,Inactive,West
6387,67,Female,Active,North
6388,54,Male,Active,West
6389,47,Male,Active,West
6390,58,Male,Active,West
6391,41,Female,Inactive,South
6392,44,Male,Active,North
6393,42,Male,Active,North
6394,47,Male,Active,South
6395,67,Male,Active,East
6396,41,Male,Active,West
6397,61,Male,Inactive,North
6398,51,Female,Active,North
6399,32,Female,Active,East
6400,72,Female,Active,East
6401,65,Female,Active,East
6402,44,Female,Active,West
6403,58,Male,Inactive,East
6404,41,Male,Inactive,West
6405,66,Female,Active,South
6406,58,Male,Active,South
6407,61,Male,Inactive,East
6408,42,Male,Active,South
6409,54,Female,Active,East
6410,49,Male,Active,West
6411,52,Female,Active,West
6412,56,Female,Active,West
6413,25,Male,Active,South
6414,58,Female,Inactive,West
6415,51,Male,Active,West
6416,44,Female,Active,North
6417,78,Female,Active,North
6418,78,Female,Active,North
6419,34,Female,Active,South
6420,42,Female,Inactive,West
6421,66,Female,Active,West
6422,46,Female,Active,West
6423,53,Male,Active,North
6424,50,Female,Active,North
6425,59,Male,Inactive,West
6426,48,Female,Active,West
6427,56,Female,Inactive,East
6428,52,Female,Inactive,North
6429,48,Male,Active,South
6430,58,Female,Active,East
6431,48,Female,Active,East
6432,37,Female,Active,North
6433,54,Female,Active,North
6434,41,Female,Active,West
6435,62,Male,Active,North
6436,53,Female,Active,North
6437,50,Female,Active,East
6438,73,Male,Active,North
6439,55,Female,Active,North
6440,56,Male,Inactive,West
6441,74,Male,Active,North
6442,66,Female,Active,East
6443,62,Female,Active,South
6444,65,Male,Inactive,South
6445,54,Male,Active,East
6446,52,Male,Active,South
6447,35,Male,Active,West
6448,43,Female,Active,South
6449,46,Female,Active,East
6450,69,Male,Active,West
6451,44,Male,Active,West
6452,58,Male,Active,North
6453,60,Female,Active,East
6454,60,Male,Active,East
6455,69,Female,Active,East
6456,37,Male,Active,North
6457,76,Male,Active,East
6458,40,Male,Active,South
6459,52,Male,Inactive,East
6460,62,Male,Active,East
6461,51,Female,Active,West
6462,39,Female,Active,East
6463,23,Male,Inactive,South
6464,52,Male,Active,West
6465,76,Female,Inactive,East
6466,73,Male,Active,North
6467,25,Male,Active,West
6468,59,Female,Active,North
6469,60,Female,Inactive,West
6470,39,Female,Inactive,East
6471,40,Male,Active,West
6472,46,Other,Inactive,South
6473,42,Male,Inactive,West
6474,47,Male,Active,South
6475,42,Male,Active,East
6476,67,Female,Active,South
6477,45,Male,Active,North
6478,46,Male,Active,South
6479,27,Female,Active,West
6480,53,Male,Active,North
6481,45,Female,Active,North
6482,32,Male,Active,East
6483,42,Female,Active,East
6484,52,Female,Active,South
6485,60,Male,Inactive,South
6486,77,Male,Active,South
6487,92,Female,Active,South
6488,52,Male,Active,East
6489,36,Male,Active,East
6490,55,Female,Active,West
6491,43,Male,Active,North
6492,55,Female,Inactive,North
6493,66,Male,Active,East
6494,57,Male,Active,East
6495,58,Male,Active,West
6496,54,Female,Active,South
6497,42,Male,Active,West
6498,40,Female,Inactive,East
6499,38,Female,Active,North
6500,64,Male,Active,East
6501,50,Male,Active,East
6502,63,Female,Active,East
6503,48,Male,Active,West
6504,50,Male,Active,West
6505,59,Male,Inactive,South
6506,54,Female,Active,South
6507,40,Male,Inactive,East
6508,41,Other,Inactive,East
6509,58,Male,Active,West
6510,25,Male,Inactive,East
6511,66,Female,Active,West
6512,59,Female,Inactive,South
6513,55,Male,Inactive,West
6514,67,Female,Active,North
6515,53,Male,Inactive,West
6516,69,Male,Active,North
6517,64,Male,Active,East
6518,51,Female,Active,North
6519,43,Female,Active,East
6520,57,Female,Active,South
6521,52,Female,Active,South
6522,47,Male,Active,East
6523,54,Female,Active,South
6524,44,Female,Active,East
6525,82,Female,Active,West
6526,53,Female,Inactive,South
6527,74,Female,Active,South
6528,65,Female,Active,North
6529,81,Female,Active,North
6530,59,Male,Inactive,West
6531,39,Male,Inactive,East
6532,60,Female,Active,South
6533,71,Male,Active,East
6534,35,Male,Active,North
6535,60,Female,Active,North
6536,81,Female,Inactive,West
6537,66,Male,Active,East
6538,77,Female,Active,East
6539,53,Male,Active,South
6540,41,Male,Inactive,West
6541,59,Male,Active,East
6542,56,Female,Active,North
6543,68,Female,Active,West
6544,56,Female,Inactive,South
6545,46,Male,Active,East
6546,62,Male,Active,South
6547,67,Male,Inactive,North
6548,26,Male,Active,South
6549,34,Male,Inactive,South
6550,65,Female,Active,North
6551,72,Male,Inactive,North
6552,45,Male,Active,West
6553,26,Female,Active,East
6554,28,Female,Active,East
6555,55,Male,Active,West
6556,41,Female,Active,North
6557,70,Female,Inactive,West
6558,50,Female,Active,South
6559,44,Female,Active,South
6560,46,Male,Active,North
6561,36,Male,Active,North
6562,51,Male,Active,East
6563,58,Female,Inactive,East
6564,28,Male,Active,West
6565,64,Male,Active,South
6566,61,Male,Active,West
6567,47,Male,Active,West
6568,29,Female,Active,North
6569,51,Male,Active,East
6570,49,Female,Active,North
6571,49,Male,Active,West
6572,56,Male,Active,West
6573,71,Male,Active,West
6574,35,Female,Active,North
6575,36,Female,Inactive,East
6576,63,Female,Active,South
6577,65,Male,Active,South
6578,52,Female,Active,West
6579,46,Male,Inactive,West
6580,68,Female,Inactive,West
6581,56,Male,Inactive,East
6582,46,Male,Active,East
6583,44,Male,Active,East
6584,54,Male,Active,North
6585,64,Female,Active,South
6586,77,Male,Active,North
6587,59,Male,Active,North
6588,53,Other,Active,North
6589,44,Female,Active,West
6590,52,Male,Inactive,South
6591,40,Male,Active,East
6592,71,Male,Active,East
6593,42,Male,Active,North
6594,53,Other,Active,East
6595,63,Female,Inactive,South
6596,70,Female,Active,North
6597,45,Female,Active,West
6598,81,Female,Active,East
6599,18,Female,Active,South
6600,36,Female,Inactive,North
6601,46,Female,Active,North
6602,65,Female,Active,East
6603,54,Male,Inactive,West
6604,67,Female,Active,North
6605,50,Male,Active,North
6606,65,Male,Active,West
6607,66,Male,Active,North
6608,66,Male,Inactive,East
6609,67,Male,Active,West
6610,78,Female,Active,East
6611,44,Female,Active,West
6612,59,Female,Inactive,East
6613,28,Female,Active,South
6614,41,Female,Active,East
6615,82,Male,Active,South
6616,67,Male,Active,North
6617,64,Female,Inactive,East
6618,59,Male,Active,East
6619,52,Female,Inactive,North
6620,45,Female,Active,East
6621,61,Male,Active,North
6622,64,Female,Inactive,West
6623,22,Female,Inactive,North
6624,38,Male,Active,East
6625,61,Female,Inactive,East
6626,40,Female,Inactive,North
6627,52,Male,Active,North
6628,79,Male,Active,East
6629,74,Male,Active,West
6630,51,Male,Active,North
6631,42,Female,Active,North
6632,70,Female,Inactive,West
6633,80,Female,Active,West
6634,45,Male,Active,East
6635,66,Female,Active,North
6636,46,Female,Active,North
6637,45,Female,Active,East
6638,62,Female,Inactive,North
6639,62,Male,Inactive,South
6640,55,Male,Active,South
6641,44,Male,Inactive,West
6642,26,Male,Inactive,East
6643,95,Male,Active,West
6644,56,Male,Active,West
6645,65,Female,Active,East
6646,78,Male,Inactive,North
6647,47,Male,Active,South
6648,52,Male,Active,East
6649,48,Male,Active,South
6650,26,Female,Active,West
6651,40,Female,Inactive,South
6652,60,Male,Active,North
6653,52,Male,Active,East
6654,62,Female,Active,South
6655,53,Female,Active,South
6656,67,Female,Active,West
6657,50,Female,Active,East
6658,55,Male,Active,West
6659,74,Female,Active,South
6660,54,Male,Active,East
6661,85,Female,Active,West
6662,35,Female,Active,East
6663,43,Male,Inactive,East
6664,49,Female,Active,North
6665,53,Male,Active,North
6666,81,Male,Active,North
6667,70,Male,Active,South
6668,59,Male,Active,West
6669,59,Female,Inactive,East
6670,37,Female,Active,West
6671,58,Male,Active,East
6672,80,Male,Active,East
6673,45,Female,Active,South
6674,45,Male,Active,North
6675,57,Male,Active,East
6676,70,Female,Active,East
6677,79,Male,Active,West
6678,74,Female,Inactive,North
6679,49,Male,Active,North
6680,87,Female,Active,East
6681,41,Female,Active,North
6682,46,Female,Active,East
6683,60,Male,Active,West
6684,40,Female,Active,South
6685,64,Male,Active,South
6686,80,Female,Active,South
6687,58,Female,Active,South
6688,20,Female,Active,South
6689,54,Female,Active,West
6690,62,Female,Inactive,South
6691,56,Male,Active,East
6692,50,Male,Active,South
6693,55,Male,Active,South
6694,38,Other,Active,East
6695,57,Female,Active,East
6696,52,Male,Active,West
6697,47,Male,Active,West
6698,83,Female,Active,East
6699,47,Female,Inactive,South
6700,69,Male,Inactive,South
6701,65,Female,Active,West
6702,74,Female,Active,South
6703,18,Male,Active,North
6704,52,Male,Active,East
6705,37,Male,Active,East
6706,56,Female,Inactive,East
6707,57,Male,Active,North
6708,47,Male,Active,North
6709,82,Male,Active,North
6710,68,Male,Active,North
6711,47,Male,Active,South
6712,89,Female,Active,North
6713,47,Female,Active,North
6714,49,Female,Active,West
6715,72,Male,Active,North
6716,45,Female,Active,North
6717,56,Female,Active,South
6718,58,Male,Active,South
6719,77,Female,Active,North
6720,36,Female,Active,West
6721,50,Female,Active,West
6722,68,Female,Active,West
6723,51,Female,Active,West
6724,55,Male,Active,West
6725,65,Male,Active,West
6726,51,Male,Active,South
6727,49,Female,Inactive,North
6728,41,Male,Active,West
6729,67,Female,Active,West
6730,65,Female,Inactive,East
6731,52,Female,Inactive,North
6732,56,Male,Active,West
6733,39,Other,Active,East
6734,67,Female,Inactive,North
6735,47,Female,Inactive,North
6736,58,Male,Active,East
6737,62,Female,Active,West
6738,63,Male,Active,East
6739,92,Female,Active,South
6740,62,Female,Active,North
6741,33,Female,Active,East
6742,59,Female,Active,East
6743,65,Male,Active,East
6744,34,Male,Active,East
6745,46,Male,Active,South
6746,57,Female,Active,East
6747,63,Female,Active,South
6748,44,Female,Active,North
6749,57,Male,Active,East
6750,59,Male,Active,North
6751,68,Female,Active,North
6752,74,Male,Active,West
6753,57,Male,Active,South
6754,74,Female,Active,South
6755,47,Female,Inactive,North
6756,48,Female,Inactive,East
6757,54,Female,Active,South
6758,41,Female,Inactive,East
6759,52,Male,Active,East
6760,58,Female,Active,North
6761,70,Female,Active,South
6762,59,Male,Active,East
6763,63,Female,Active,North
6764,64,Female,Active,West
6765,34,Female,Active,South
6766,54,Male,Active,South
6767,68,Female,Inactive,West
6768,65,Female,Inactive,South
6769,67,Female,Active,West
6770,57,Female,Active,West
6771,63,Female,Active,North
6772,51,Female,Active,East
6773,22,Male,Active,North
6774,69,Male,Active,North
6775,67,Female,Active,West
6776,41,Male,Active,West
6777,51,Male,Active,South
6778,43,Female,Active,West
6779,73,Female,Active,West
6780,41,Female,Active,North
6781,66,Male,Active,North
6782,44,Male,Active,North
6783,80,Male,Active,West
6784,66,Female,Active,South
6785,58,Male,Active,East
6786,38,Male,Active,North
6787,74,Female,Active,East
6788,56,Male,Active,West
6789,34,Male,Active,East
6790,57,Female,Active,South
6791,67,Other,Inactive,South
6792,65,Male,Active,South
6793,64,Male,Active,North
6794,62,Female,Active,East
6795,58,Male,Active,North
6796,68,Female,Inactive,South
6797,46,Female,Active,North
6798,34,Male,Active,North
6799,52,Male,Active,West
6800,55,Male,Active,South
6801,40,Female,Active,East
6802,51,Female,Active,South
6803,28,Male,Active,North
6804,47,Female,Active,South
6805,66,Female,Active,East
6806,40,Female,Active,West
6807,49,Male,Inactive,West
6808,65,Female,Active,South
6809,75,Male,Inactive,North
6810,62,Female,Active,South
6811,31,Female,Active,East
6812,53,Female,Active,North
6813,73,Male,Inactive,North
6814,47,Female,Inactive,North
6815,63,Male,Active,West
6816,60,Female,Inactive,South
6817,30,Female,Active,East
6818,47,Male,Active,South
6819,42,Male,Active,West
6820,53,Female,Active,East
6821,64,Male,Active,South
6822,55,Female,Active,South
6823,68,Female,Active,West
6824,34,Male,Active,South
6825,42,Female,Active,North
6826,54,Female,Inactive,East
6827,69,Male,Active,West
6828,46,Male,Active,South
6829,65,Female,Inactive,West
6830,36,Other,Active,East
6831,69,Female,Active,West
6832,86,Female,Active,North
6833,54,Female,Active,West
6834,60,Male,Active,East
6835,75,Female,Active,North
6836,74,Male,Active,South
6837,61,Female,Active,East
6838,93,Male,Inactive,South
6839,66,Female,Active,East
6840,59,Male,Active,North
6841,64,Female,Active,East
6842,60,Male,Active,North
6843,59,Male,Inactive,West
6844,54,Female,Active,North
6845,83,Male,Active,East
6846,57,Other,Active,South
6847,60,Female,Active,West
6848,52,Male,Active,West
6849,60,Female,Active,East
6850,53,Female,Active,North
6851,64,Female,Active,East
6852,53,Female,Active,West
6853,51,Male,Active,East
6854,44,Female,Active,North
6855,57,Female,Active,South
6856,44,Female,Inactive,East
6857,67,Other,Inactive,West
6858,52,Male,Active,South
6859,48,Male,Active,North
6860,62,Female,Active,South
6861,67,Male,Active,West
6862,56,Male,Active,North
6863,27,Female,Active,North
6864,45,Male,Inactive,North
6865,44,Female,Active,North
6866,49,Male,Active,North
6867,55,Female,Active,East
6868,62,Male,Active,East
6869,54,Female,Active,South
6870,62,Male,Active,East
6871,68,Male,Active,West
6872,59,Female,Inactive,West
6873,74,Female,Active,East
6874,65,Male,Active,West
6875,38,Male,Inactive,West
6876,77,Female,Active,South
6877,80,Female,Active,West
6878,57,Female,Active,North
6879,81,Female,Inactive,West
6880,40,Other,Inactive,East
6881,66,Female,Active,West
6882,45,Female,Inactive,East
6883,56,Female,Active,North
6884,40,Female,Inactive,West
6885,61,Female,Active,East
6886,45,Female,Inactive,North
6887,75,Female,Inactive,West
6888,46,Male,Active,South
6889,65,Male,Active,North
6890,43,Female,Active,South
6891,42,Other,Active,West
6892,59,Male,Inactive,West
6893,78,Female,Inactive,South
6894,61,Male,Active,South
6895,53,Female,Active,East
6896,48,Female,Active,East
6897,80,Male,Active,North
6898,40,Female,Active,South
6899,58,Other,Inactive,North
6900,82,Female,Active,West
6901,40,Male,Active,East
6902,62,Male,Active,South
6903,43,Male,Active,North
6904,64,Female,Active,West
6905,76,Female,Active,North
6906,93,Male,Active,North
6907,75,Male,Active,West
6908,62,Male,Active,North
6909,53,Female,Active,West
6910,47,Female,Inactive,East
6911,34,Female,Inactive,East
6912,73,Female,Inactive,South
6913,28,Female,Active,West
6914,68,Female,Active,South
6915,60,Female,Active,West
6916,82,Male,Inactive,East
6917,54,Female,Inactive,North
6918,69,Female,Active,West
6919,72,Male,Active,South
6920,66,Male,Active,South
6921,54,Female,Active,West
6922,57,Male,Active,South
6923,33,Female,Active,East
6924,65,Male,Inactive,East
6925,63,Male,Active,West
6926,44,Female,Inactive,North
6927,61,Male,Inactive,North
6928,68,Male,Active,North
6929,59,Female,Active,East
6930,32,Male,Active,East
6931,79,Female,Active,East
6932,52,Female,Active,South
6933,61,Male,Active,North
6934,35,Female,Inactive,North
6935,35,Male,Inactive,East
6936,50,Male,Active,West
6937,53,Male,Inactive,West
6938,54,Female,Active,South
6939,52,Female,Active,North
6940,65,Male,Active,South
6941,63,Female,Active,East
6942,76,Female,Active,North
6943,65,Female,Active,North
6944,50,Male,Active,East
6945,62,Female,Inactive,North
6946,69,Female,Active,North
6947,86,Female,Inactive,West
6948,49,Male,Active,East
6949,68,Male,Inactive,North
6950,49,Female,Inactive,North
6951,63,Male,Inactive,South
6952,42,Female,Active,East
6953,70,Male,Inactive,West
6954,50,Female,Active,North
6955,53,Male,Inactive,West
6956,82,Male,Active,East
6957,70,Female,Active,West
6958,32,Female,Active,South
6959,47,Male,Active,North
6960,57,Female,Active,South
6961,56,Male,Active,South
6962,49,Female,Inactive,North
6963,55,Male,Inactive,North
6964,63,Female,Active,East
6965,78,Male,Active,West
6966,41,Male,Active,West
6967,52,Male,Active,West
6968,70,Male,Active,East
6969,77,Male,Inactive,West
6970,68,Female,Active,East
6971,34,Female,Active,West
6972,48,Male,Active,North
6973,40,Female,Active,South
6974,59,Male,Active,East
6975,72,Female,Active,North
6976,35,Female,Active,North
6977,25,Female,Active,South
6978,33,Male,Active,West
6979,49,Female,Inactive,North
6980,69,Other,Active,East
6981,43,Female,Active,East
6982,36,Female,Active,East
6983,53,Female,Active,North
6984,49,Male,Active,South
6985,61,Male,Active,North
6986,73,Female,Inactive,East
6987,44,Female,Active,South
6988,58,Other,Active,South
6989,41,Male,Active,East
6990,49,Male,Active,South
6991,40,Male,Inactive,North
6992,49,Male,Active,South
6993,50,Male,Active,West
6994,60,Female,Active,South
6995,55,Female,Inactive,West
6996,47,Female,Inactive,South
6997,40,Male,Active,North
6998,86,Male,Active,East
6999,56,Male,Inactive,South
7000,39,Female,Active,West
7001,71,Male,Active,West
7002,36,Male,Active,East
7003,64,Male,Active,North
7004,69,Female,Active,South
7005,47,Male,Inactive,East
7006,77,Female,Active,North
7007,95,Male,Active,North
7008,48,Male,Active,East
7009,62,Female,Inactive,North
7010,46,Female,Active,South
7011,48,Female,Active,North
7012,56,Female,Active,West
7013,64,Male,Active,North
7014,49,Male,Active,North
7015,51,Female,Active,East
7016,60,Female,Active,West
7017,73,Female,Active,East
7018,61,Male,Active,West
7019,40,Male,Active,North
7020,59,Female,Active,East
7021,38,Male,Active,North
7022,66,Female,Active,West
7023,54,Male,Active,South
7024,50,Male,Inactive,West
7025,47,Female,Active,South
7026,62,Male,Inactive,South
7027,58,Female,Active,North
7028,59,Male,Active,South
7029,58,Male,Active,North
7030,53,Female,Active,North
7031,52,Female,Active,North
7032,61,Male,Active,South
7033,57,Female,Active,East
7034,71,Male,Active,East
7035,43,Male,Active,North
7036,54,Female,Inactive,East
7037,56,Male,Inactive,East
7038,52,Female,Active,East
7039,49,Male,Active,North
7040,55,Male,Inactive,East
7041,58,Female,Active,West
7042,65,Male,Active,West
7043,51,Female,Active,North
7044,51,Female,Inactive,North
7045,42,Male,Active,East
7046,64,Female,Active,South
7047,76,Male,Inactive,East
7048,61,Female,Active,East
7049,46,Male,Active,North
7050,44,Female,Active,West
7051,42,Female,Active,North
7052,56,Male,Active,North
7053,33,Female,Active,West
7054,89,Female,Active,South
7055,50,Female,Active,West
7056,66,Female,Active,North
7057,72,Other,Inactive,East
7058,43,Male,Active,South
7059,63,Male,Active,West
7060,45,Male,Active,East
7061,63,Female,Active,West
7062,40,Female,Active,East
7063,28,Male,Active,East
7064,51,Female,Active,West
7065,59,Other,Active,North
7066,62,Male,Active,East
7067,58,Male,Active,South
7068,48,Female,Active,East
7069,66,Male,Inactive,South
7070,39,Male,Inactive,North
7071,43,Female,Active,West
7072,49,Female,Active,South
7073,51,Male,Active,West
7074,58,Female,Active,East
7075,64,Male,Active,West
7076,56,Female,Active,East
7077,62,Male,Active,North
7078,44,Female,Active,East
7079,53,Female,Active,East
7080,57,Male,Active,North
7081,48,Female,Active,West
7082,71,Female,Active,South
7083,54,Female,Active,West
7084,53,Female,Active,North
7085,79,Female,Inactive,South
7086,53,Male,Inactive,East
7087,53,Male,Active,North
7088,28,Male,Inactive,North
7089,51,Female,Active,South
7090,42,Female,Inactive,South
7091,53,Female,Active,South
7092,63,Male,Inactive,East
7093,21,Female,Active,South
7094,38,Female,Active,West
7095,62,Male,Inactive,West
7096,46,Male,Inactive,East
7097,41,Male,Active,North
7098,76,Male,Active,East
7099,36,Male,Active,West
7100,58,Female,Inactive,South
7101,37,Female,Inactive,North
7102,53,Female,Active,West
7103,45,Female,Active,North
7104,59,Female,Active,North
7105,64,Male,Active,North
7106,47,Male,Active,North
7107,76,Female,Active,South
7108,64,Female,Active,West
7109,65,Female,Active,West
7110,50,Female,Active,East
7111,65,Female,Active,West
7112,32,Male,Active,South
7113,42,Female,Active,West
7114,63,Male,Active,West
7115,56,Male,Active,North
7116,50,Male,Active,West
7117,88,Male,Active,South
7118,36,Female,Active,North
7119,65,Female,Active,West
7120,62,Female,Active,East
7121,44,Female,Active,East
7122,58,Male,Active,South
7123,49,Male,Active,North
7124,23,Male,Inactive,East
7125,39,Female,Active,North
7126,67,Male,Active,West
7127,57,Male,Active,North
7128,62,Male,Active,North
7129,54,Male,Active,East
7130,61,Female,Active,North
7131,51,Male,Inactive,South
7132,41,Male,Active,North
7133,66,Male,Inactive,West
7134,41,Female,Active,North
7135,54,Male,Active,East
7136,50,Female,Inactive,West
7137,82,Male,Active,West
7138,46,Female,Inactive,South
7139,55,Female,Inactive,South
7140,65,Male,Active,West
7141,60,Male,Active,South
7142,71,Male,Inactive,South
7143,61,Female,Inactive,East
7144,67,Female,Active,East
7145,80,Female,Inactive,East
7146,39,Male,Active,South
7147,63,Female,Active,North
7148,72,Female,Active,South
7149,27,Other,Active,West
7150,76,Female,Active,North
7151,69,Female,Active,North
7152,31,Male,Inactive,South
7153,70,Female,Active,West
7154,53,Female,Active,North
7155,68,Female,Active,East
7156,65,Female,Active,East
7157,42,Male,Active,North
7158,58,Female,Inactive,East
7159,59,Female,Active,North
7160,44,Female,Active,East
7161,69,Male,Active,East
7162,40,Male,Inactive,South
7163,71,Female,Active,North
7164,81,Male,Active,East
7165,55,Female,Inactive,South
7166,54,Female,Active,North
7167,51,Female,Inactive,North
7168,52,Female,Inactive,East
7169,43,Female,Active,South
7170,57,Male,Active,East
7171,46,Male,Active,West
7172,55,Male,Active,South
7173,43,Female,Active,North
7174,57,Female,Inactive,West
7175,48,Male,Active,North
7176,43,Female,Active,South
7177,43,Female,Active,North
7178,63,Female,Inactive,South
7179,36,Female,Active,North
7180,62,Male,Active,South
7181,56,Male,Active,West
7182,67,Female,Active,West
7183,60,Male,Active,East
7184,41,Male,Active,East
7185,60,Male,Active,East
7186,55,Female,Active,West
7187,49,Male,Inactive,West
7188,38,Male,Inactive,North
7189,77,Female,Active,East
7190,69,Female,Active,West
7191,47,Female,Inactive,South
7192,61,Female,Active,South
7193,59,Male,Active,West
7194,48,Female,Active,East
7195,50,Male,Active,East
7196,45,Female,Active,West
7197,44,Female,Active,East
7198,47,Male,Inactive,South
7199,65,Male,Inactive,East
7200,38,Male,Active,North
7201,69,Female,Active,West
7202,63,Female,Inactive,South
7203,88,Female,Active,North
7204,64,Female,Active,West
7205,51,Male,Inactive,South
7206,47,Male,Active,North
7207,40,Female,Active,East
7208,49,Female,Active,North
7209,68,Male,Active,South
7210,52,Male,Active,West
7211,58,Male,Inactive,South
7212,51,Female,Active,West
7213,20,Female,Active,South
7214,90,Female,Active,East
7215,40,Male,Active,East
7216,72,Female,Inactive,East
7217,64,Female,Active,East
7218,50,Female,Inactive,North
7219,34,Male,Active,South
7220,28,Female,Active,West
7221,73,Male,Active,South
7222,51,Male,Inactive,West
7223,40,Female,Active,East
7224,36,Male,Inactive,North
7225,54,Male,Active,North
7226,50,Female,Inactive,South
7227,44,Female,Active,East
7228,75,Female,Inactive,South
7229,67,Male,Active,North
7230,43,Other,Active,North
7231,66,Male,Active,West
7232,64,Male,Active,West
7233,77,Male,Active,East
7234,61,Male,Inactive,West
7235,69,Female,Active,West
7236,77,Male,Inactive,South
7237,64,Male,Active,East
7238,53,Female,Active,South
7239,33,Male,Inactive,North
7240,74,Male,Active,North
7241,33,Female,Active,North
7242,66,Female,Inactive,West
7243,62,Female,Active,North
7244,66,Female,Active,South
7245,71,Female,Active,North
7246,35,Female,Active,East
7247,54,Female,Active,South
7248,56,Other,Active,South
7249,79,Female,Active,North
7250,30,Male,Active,East
7251,40,Male,Active,South
7252,53,Male,Active,East
7253,57,Male,Active,East
7254,78,Male,Active,East
7255,39,Male,Active,West
7256,37,Male,Inactive,North
7257,50,Male,Active,South
7258,56,Male,Active,North
7259,31,Male,Active,South
7260,48,Male,Active,North
7261,62,Female,Active,South
7262,73,Male,Active,West
7263,32,Female,Active,North
7264,81,Female,Active,South
7265,50,Female,Active,West
7266,44,Other,Active,North
7267,66,Female,Active,East
7268,76,Female,Inactive,West
7269,44,Male,Active,East
7270,61,Female,Active,South
7271,40,Male,Active,East
7272,21,Female,Active,South
7273,69,Male,Active,West
7274,62,Female,Active,South
7275,64,Female,Inactive,North
7276,49,Male,Active,West
7277,52,Male,Inactive,West
7278,31,Male,Active,North
7279,69,Female,Inactive,West
7280,62,Male,Active,East
7281,51,Female,Inactive,East
7282,59,Female,Active,South
7283,65,Male,Inactive,North
7284,56,Other,Active,South
7285,60,Female,Inactive,East
7286,50,Male,Inactive,North
7287,60,Male,Active,East
7288,95,Male,Inactive,North
7289,48,Female,Active,North
7290,71,Male,Active,South
7291,77,Male,Active,North
7292,37,Female,Active,South
